Region,Country,country_un,year,idnumber,ee1,ee2,ee3,ee4,ee5,ee6,ti1,ti2,ti3,ti4,ti5,ti7,ti8,ti9,ti10,ti11,ti12,sc1,pe1,pe2,pe3,pe4,pe5,pe6,aps1,aps2,aps3,aps4,psy2,psy3,psy5,psy7,psy8,par1,par2,pp1,pp2,pp4,pp6,pp7,pp8,pp9,dv3,dem1,dem2,dem3,dem_afro1,dem_afro2,dem_afro3,sd1,sd2,sd3,imp1,imp2,imp3,nimp1,nimp2,nimp3,imp4,gov1,gov2,gov3,gov5,cup1,cup2,cup3,cup4,rp1,rp2,rp4,rp5,rp6,rp7,int1,ci1,ci2,ci3,pcg1,pcg2,pcg3,pcg4,pcg5,pcg6,rd1,rd2,sm1,sm2,sm3,sm4,sm5,da1,da2,da3,gbse1,gbse2,gbse3,gbse4,gbse5,gbse6,gbse7,gbse8,gbse9,gbse10,gbse11,gbse12,gbse13,gbse14,gbse15,gbse16,gbse17,wt,couweight,regionweight
3,Egypt,818,2016,50045,2,4,3,4,-1,-1,-1,4,4,-1,3,1,4,3,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,2,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,4,3,1,-1,-1,4,4,1,-1,3,1,-1,3,1,-1,-1,-1,2,3,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,4,3,3,2,46,3,3001,-1,1,2,-1,1,-1,-1,1,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50046,2,5,4,2,-1,-1,-1,3,3,-1,4,8,3,4,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,2,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,4,3000007,-1,-1,10,-1,-1,-1,-1,4,4,2,-1,-1,3,3,1,-1,3,3,-1,0,1,-1,-1,-1,2,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,39,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50047,2,5,3,4,-1,-1,-1,2,2,-1,4,1,4,3,-1,-1,-1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,3,8,1,-1,-1,4,3,8,-1,9,3,-1,1,1,-1,-1,-1,2,2,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,5,5,4,2,59,2,3001,-1,2,3,-1,1,-1,-1,1,2,3,3,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50048,1,4,1,1,-1,-1,-1,2,2,-1,3,2,3,3,-1,-1,-1,2,1,-1,1,-1,-1,8,-1,-1,-1,-1,4,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,4,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,3,1,-1,-1,4,1,1,-1,1,1,-1,8,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,5,5,5,1,46,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50049,4,2,5,4,-1,-1,-1,3,3,-1,4,1,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,4,4,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,8,3000002,-1,-1,6,-1,-1,-1,-1,4,4,1,-1,-1,3,3,1,-1,1,1,-1,6,4,-1,-1,-1,3,1,2,3,3,2,-1,-1,-1,2,2,2,1,4,3,4,1,51,3,3001,-1,3,3,-1,1,-1,-1,2,2,3,1,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50050,2,3,4,4,-1,-1,-1,3,3,-1,3,3,4,3,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,3,8,1,-1,-1,3,4,1,-1,1,1,-1,3,3,-1,-1,-1,3,2,2,1,2,2,-1,-1,-1,2,2,1,2,3,3,3,1,47,5,3001,-1,9,3,-1,2,-1,-1,1,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50051,1,2,4,4,-1,-1,-1,2,2,-1,2,1,4,2,-1,-1,-1,2,1,-1,1,-1,-1,3,-1,-1,-1,-1,4,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,3,3,1,-1,-1,4,2,1,-1,1,2,-1,5,1,-1,-1,-1,2,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,4,2,4,2,29,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50052,1,2,4,2,-1,-1,-1,3,2,-1,3,1,4,3,-1,-1,-1,2,1,-1,1,-1,-1,3,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,4,3000002,-1,-1,6,-1,-1,-1,-1,1,4,1,-1,-1,4,2,2,-1,1,2,-1,6,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,39,1,3001,-1,1,3,-1,2,-1,-1,1,2,3,3,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50053,2,4,4,4,-1,-1,-1,2,2,-1,2,1,3,2,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,3,3,1,-1,-1,4,1,1,-1,1,1,-1,6,1,-1,-1,-1,2,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,4,4,3,2,39,5,3001,-1,1,3,-1,1,-1,-1,2,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50054,1,1,2,2,-1,-1,-1,1,1,-1,1,1,3,1,-1,-1,-1,1,2,-1,2,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,3,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,8,1,-1,-1,4,2,1,-1,1,3,-1,6,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,5,4,4,2,54,1,3001,-1,1,3,-1,1,-1,-1,1,2,3,3,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50055,2,4,8,2,-1,-1,-1,2,1,-1,2,2,4,1,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,4,8,1,-1,-1,4,4,9,-1,9,3,-1,98,1,-1,-1,-1,2,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,5,5,5,1,24,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,2,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50056,2,5,5,2,-1,-1,-1,2,3,-1,4,2,4,4,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,4,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,1,3000002,-1,-1,6,-1,-1,-1,-1,1,3,1,-1,-1,4,1,1,-1,4,1,-1,1,1,-1,-1,-1,1,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,5,2,5,1,52,2,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50057,2,3,3,2,-1,-1,-1,4,3,-1,3,4,3,4,-1,-1,-1,2,1,-1,1,-1,-1,3,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,98,3000001,-1,-1,1,-1,-1,-1,-1,4,3,2,-1,-1,3,4,1,-1,3,3,-1,98,1,-1,-1,-1,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,3,3,2,36,1,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50058,4,5,5,2,-1,-1,-1,4,4,-1,3,1,4,3,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,4,4,1,-1,-1,3,4,1,-1,3,1,-1,5,1,-1,-1,-1,4,3,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,5,3,3,2,43,1,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50059,2,4,5,4,-1,-1,-1,4,2,-1,2,3,4,2,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,4,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,2,3,1,-1,-1,3,2,1,-1,1,1,-1,1,4,-1,-1,-1,1,2,1,1,3,2,-1,-1,-1,2,2,1,1,3,3,3,2,32,3,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50060,4,4,5,2,-1,-1,-1,3,3,-1,2,2,4,3,-1,-1,-1,1,2,-1,2,-1,-1,3,-1,-1,-1,-1,4,2,4,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,7,3000008,-1,-1,8,-1,-1,-1,-1,1,3,1,-1,-1,3,3,1,-1,1,1,-1,6,3,-1,-1,-1,2,2,3,2,3,2,-1,-1,-1,2,2,1,1,3,3,3,1,28,1,3001,-1,1,3,-1,2,-1,-1,2,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50061,2,3,4,2,-1,-1,-1,3,3,-1,4,3,4,4,-1,-1,-1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,3,3,2,-1,-1,3,3,1,-1,1,1,-1,4,3,-1,-1,-1,8,1,2,1,2,2,-1,-1,-1,2,2,1,1,3,1,1,1,29,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50062,2,5,1,4,-1,-1,-1,2,2,-1,3,2,4,3,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,2,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,4,1,-1,-1,4,1,1,-1,1,1,-1,4,4,-1,-1,-1,1,1,2,1,2,1,-1,-1,-1,2,2,1,1,4,1,1,1,35,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50063,2,5,3,1,-1,-1,-1,4,3,-1,3,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,4,8,1,-1,-1,3,3,1,-1,3,3,-1,6,1,-1,-1,-1,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,5,3,3,2,30,1,3001,-1,2,3,-1,1,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50064,1,5,3,2,-1,-1,-1,3,3,-1,4,3,4,4,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,4,3,1,-1,-1,3,3,1,-1,3,3,-1,4,1,-1,-1,-1,1,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,46,1,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50065,1,1,1,4,-1,-1,-1,2,2,-1,3,1,4,2,-1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,-1,2,3,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,1,3,1,-1,-1,4,2,1,-1,1,1,-1,7,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,4,1,3,2,34,5,3001,-1,1,3,-1,2,-1,-1,2,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50066,1,1,1,5,-1,-1,-1,1,1,-1,1,1,4,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,4,4,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,4,3,2,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,4,1,1,-1,1,1,-1,1,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,2,2,4,4,4,1,38,5,3001,-1,2,3,-1,2,-1,-1,2,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50067,4,4,5,4,-1,-1,-1,3,2,-1,4,8,4,3,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,3,4,2,-1,-1,3,3,1,-1,1,1,-1,7,4,-1,-1,-1,3,1,1,1,1,1,-1,-1,-1,2,2,1,2,5,3,4,1,24,5,3001,-1,2,3,-1,1,-1,-1,2,2,3,2,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50068,2,2,2,4,-1,-1,-1,3,2,-1,3,1,4,3,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,3,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,8,1,-1,-1,2,4,1,-1,1,2,-1,6,4,-1,-1,-1,2,2,3,1,2,1,-1,-1,-1,2,2,2,2,4,3,4,2,47,5,3001,-1,2,3,-1,1,-1,-1,2,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50069,1,4,5,2,-1,-1,-1,2,3,-1,2,2,2,3,-1,-1,-1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,2,4,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,3,3000002,-1,-1,6,-1,-1,-1,-1,2,3,1,-1,-1,4,1,1,-1,9,2,-1,1,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,5,1,1,2,35,5,3001,-1,1,3,-1,2,-1,-1,2,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50070,1,5,3,2,-1,-1,-1,4,3,-1,3,3,3,4,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,1,8,1,-1,-1,4,1,9,-1,9,3,-1,5,1,-1,-1,-1,2,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,36,1,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50071,4,4,5,4,-1,-1,-1,4,4,-1,4,2,4,4,-1,-1,-1,2,1,-1,1,-1,-1,2,-1,-1,-1,-1,3,3,4,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,4,2,-1,-1,4,4,1,-1,1,2,-1,6,4,-1,-1,-1,3,3,0,3,1,1,-1,-1,-1,2,2,2,2,4,4,4,2,43,5,3001,-1,2,3,-1,1,-1,-1,2,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50072,1,1,3,5,-1,-1,-1,2,1,-1,2,1,3,2,-1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,-1,3,2,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,1,3000002,-1,-1,6,-1,-1,-1,-1,1,3,1,-1,-1,4,2,1,-1,1,1,-1,7,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,3,2,3,2,42,5,3001,-1,3,3,-1,1,-1,-1,2,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50073,2,4,4,2,-1,-1,-1,1,2,-1,2,1,4,4,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,2,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,4,9,1,-1,-1,3,3,9,-1,9,3,-1,98,1,-1,-1,-1,2,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,4,4,4,2,28,1,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50074,1,4,9,1,-1,-1,-1,1,2,-1,1,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,4,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,10,3000002,-1,-1,6,-1,-1,-1,-1,4,4,2,-1,-1,4,3,1,-1,1,2,-1,1,4,-1,-1,-1,1,1,1,1,2,1,-1,-1,-1,2,2,1,1,5,5,5,2,49,5,3001,-1,1,3,-1,2,-1,-1,1,2,3,3,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50075,4,3,5,5,-1,-1,-1,3,8,-1,4,1,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,4,4,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,4,4,2,-1,-1,4,3,2,-1,1,1,-1,10,1,-1,-1,-1,3,2,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,55,3,3001,-1,2,3,-1,1,-1,-1,1,2,3,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50076,1,4,2,4,-1,-1,-1,3,8,-1,3,8,3,3,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,4,4,3,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,4,2,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,3,4,1,-1,-1,4,1,1,-1,1,3,-1,2,4,-1,-1,-1,1,1,1,1,1,2,-1,-1,-1,2,2,1,1,3,4,3,1,30,5,3001,-1,1,3,-1,2,-1,-1,2,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50077,2,2,4,2,-1,-1,-1,3,2,-1,3,1,4,3,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,2,4,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,2,3000001,-1,-1,1,-1,-1,-1,-1,2,4,1,-1,-1,4,2,1,-1,1,1,-1,9,4,-1,-1,-1,2,2,1,1,2,2,-1,-1,-1,2,2,2,2,5,2,5,2,31,5,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50078,4,2,4,4,-1,-1,-1,3,2,-1,3,2,4,3,-1,-1,-1,2,1,-1,1,-1,-1,3,-1,-1,-1,-1,3,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,6,3000001,-1,-1,1,-1,-1,-1,-1,3,4,2,-1,-1,3,4,1,-1,1,1,-1,6,4,-1,-1,-1,3,3,2,2,2,2,-1,-1,-1,2,2,1,1,4,4,4,1,34,5,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50079,1,5,5,2,-1,-1,-1,4,4,-1,3,1,3,4,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,7,3000002,-1,-1,6,-1,-1,-1,-1,4,3,1,-1,-1,4,3,1,-1,1,1,-1,5,1,-1,-1,-1,2,2,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,4,3,3,2,41,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50080,2,5,3,1,-1,-1,-1,4,2,-1,3,2,2,2,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,2,2,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,3,2,1,-1,-1,4,3,1,-1,1,1,-1,5,1,-1,-1,-1,1,2,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,2,3,3,1,29,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50081,4,3,5,4,-1,-1,-1,2,2,-1,3,3,4,4,-1,-1,-1,1,1,-1,2,-1,-1,3,-1,-1,-1,-1,4,3,4,-1,2,2,3005003,-1,-1,-1,2,2,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,9,3000001,-1,-1,1,-1,-1,-1,-1,3,4,1,-1,-1,3,1,1,-1,1,2,-1,1,4,-1,-1,-1,1,1,1,2,1,1,-1,-1,-1,2,2,1,1,5,1,4,2,42,5,3001,-1,1,3,-1,2,-1,-1,2,2,3,2,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50082,2,5,4,4,-1,-1,-1,3,3,-1,3,2,4,2,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,3,2,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,3,3,1,-1,-1,4,3,1,-1,1,1,-1,5,4,-1,-1,-1,3,2,2,1,2,8,-1,-1,-1,2,2,1,1,3,2,2,1,42,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50083,4,5,3,4,-1,-1,-1,3,2,-1,3,2,4,3,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,9,3000007,-1,-1,10,-1,-1,-1,-1,4,4,2,-1,-1,4,1,1,-1,1,2,-1,2,4,-1,-1,-1,1,3,2,3,1,1,-1,-1,-1,2,2,2,2,5,3,5,1,23,3,3001,-1,2,3,-1,1,-1,-1,1,2,3,2,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50084,2,4,2,4,-1,-1,-1,2,2,-1,3,2,4,3,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,4,3000002,-1,-1,6,-1,-1,-1,-1,3,3,1,-1,-1,3,2,1,-1,1,1,-1,3,4,-1,-1,-1,1,2,1,1,1,1,-1,-1,-1,2,2,1,1,5,4,4,2,37,5,3001,-1,1,3,-1,1,-1,-1,2,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50085,1,1,2,4,-1,-1,-1,1,1,-1,1,1,4,1,-1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,1,4,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,3,1,-1,-1,4,2,1,-1,1,1,-1,3,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,5,5,2,2,28,3,3001,-1,1,3,-1,2,-1,-1,2,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50086,1,3,5,4,-1,-1,-1,2,2,-1,3,2,4,3,-1,-1,-1,1,2,-1,2,-1,-1,3,-1,-1,-1,-1,4,3,3,-1,2,2,3005002,-1,-1,-1,2,1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,4,3000002,-1,-1,6,-1,-1,-1,-1,3,3,1,-1,-1,4,2,1,-1,1,1,-1,7,4,-1,-1,-1,1,2,1,1,1,1,-1,-1,-1,2,2,1,1,5,5,5,1,59,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50087,1,5,8,1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,2,-1,1,-1,-1,1,-1,-1,-1,-1,4,4,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,4,1,1,-1,1,2,-1,1,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,5,5,5,2,37,5,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50088,2,2,3,2,-1,-1,-1,2,2,-1,3,1,2,2,-1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,-1,3,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,2,3000002,-1,-1,6,-1,-1,-1,-1,3,2,1,-1,-1,4,3,1,-1,2,3,-1,3,4,-1,-1,-1,2,1,1,1,1,2,-1,-1,-1,2,2,1,1,4,4,3,1,52,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,3,0.705882353,0.81452549,0.756302521
